post_id,chunk_num,cluster,z0,z1,z2,z3,z4
lapsaj,0,15,7.643684,11.978587,10.347461,0.7114622,9.017139
lalcvu,1,-1,10.862909,9.19551,10.804242,0.8315316,7.42265
l75c01,0,-1,10.8221245,9.940943,11.015934,0.5549467,7.835671
l72hva,0,27,11.3426485,11.05945,9.683853,1.4294826,10.238997
lbc758,5,27,11.473626,10.560822,9.340191,-0.25450474,11.34214
l9oajh,3,19,9.810412,11.017237,10.601967,0.32376686,10.361545
l6znvk,0,-1,10.730555,10.320608,10.136937,-0.74663574,9.84313
l928lr,7,33,10.680032,8.597705,11.330806,-0.6654279,8.41141
l75ubk,1,-1,11.9410305,10.709312,9.786803,0.21468484,10.642998
lahhqk,1,27,10.594403,10.437848,9.130297,-0.6506318,10.683174
lagmqg,3,15,8.628948,11.846769,9.0393915,0.7946844,7.931928
laz99p,1,15,8.618672,11.8826275,9.330238,0.10805855,9.235311
lbkbqq,0,-1,9.816076,9.319722,11.806716,-0.057943296,9.009538
l9p0hw,0,8,7.070365,9.086099,10.635866,-1.0923263,6.913361
l6zhwq,0,25,11.034018,10.147335,10.612428,0.53069127,10.490274
l767ah,0,-1,11.096899,9.519667,10.536628,1.0434619,8.329283
lc87q1,0,15,8.051745,12.075616,9.247684,0.521662,8.270256
l6zqcz,0,-1,10.732687,10.897461,9.5166445,0.78956985,9.66935
l8rxua,6,-1,9.403212,10.629838,11.961417,0.57470596,8.7640915
l72s2x,0,-1,10.204522,9.122549,11.7444315,0.13971533,7.916562
l71i9x,0,-1,9.858537,10.283467,10.994681,-0.3600341,8.025902
l8vrjy,3,33,9.726887,9.506473,12.410181,0.10992953,8.048489
lc38zb,5,28,8.895194,9.246398,11.492449,-0.8588989,7.4987497
l71az8,0,25,10.793868,9.760549,9.944609,-0.9014668,10.004996
l71q6l,0,15,8.757784,12.511387,8.761264,0.27311975,9.014389
l9v6fo,0,-1,8.845744,11.661687,9.547388,-0.019169701,8.143629
l724i0,0,27,12.214782,10.958478,9.380696,1.129101,10.539556
l70ry0,1,25,10.67054,10.24651,9.971084,-0.041730247,10.398587
l6rxrh,4,18,9.461562,8.794391,10.652549,0.8902404,8.275784
l6zlt0,0,-1,10.596675,10.296943,10.874552,0.32100806,9.752704
lbepxi,8,27,11.482711,10.819962,10.0618925,-0.472383,10.16848
l8u30r,0,33,9.23837,10.051591,11.743992,1.0781265,8.776181
l7sx9e,3,33,9.791182,9.602539,12.190784,0.21819335,8.132026
l6td49,1,15,8.114018,11.904826,10.193124,0.15210374,8.133105
l70lsw,1,28,8.1522045,9.230719,11.069986,-1.0407089,7.055611
l71vmq,0,-1,9.781858,9.524242,12.599194,-0.0805735,8.050497
lagzcz,7,27,11.545334,11.001774,9.732262,1.3348128,10.180755
l71m0n,0,-1,11.027249,9.365519,10.526082,-0.07766444,9.581615
l7e1kr,2,15,8.601999,12.581499,9.035472,0.24532196,9.305237
l93m8p,1,-1,12.0269575,10.385109,10.082381,1.277385,9.150496
l730ba,2,33,10.697234,9.503606,10.63744,2.0548763,8.391415
l71wf8,3,-1,11.333244,10.470796,10.35802,0.38413316,9.289158
l72ntl,2,15,8.006369,12.103824,9.346215,0.5683538,8.16725
l71q5w,0,-1,9.6003275,9.494303,11.60938,1.6473488,8.799166
l6nqz9,1,15,8.208559,12.271857,9.15923,0.6586558,8.146218
l9efsw,0,-1,9.551533,10.478894,10.924739,0.22639878,7.997391
lapgwo,3,31,9.528571,10.861694,11.885122,0.4221414,8.429123
l71dko,0,28,8.85694,9.474669,11.437193,-0.81163245,7.6040735
l70mn1,0,-1,11.434754,9.787586,10.387907,1.4746295,8.333929
lb349c,0,33,9.32974,9.651345,12.38999,0.26270324,8.443175
l9o3ux,2,33,8.551819,10.213509,12.45537,0.3593477,8.343682
l6zkg4,0,33,10.236097,9.483806,10.474245,2.0555725,8.067753
l73pxl,5,-1,11.123653,11.061033,10.169499,0.5364669,9.729881
l70ivh,0,27,11.55069,10.484913,9.533549,-0.50724334,11.076297
l8dbu1,21,27,11.945588,11.071832,9.743041,0.9827798,10.185787
l8pg8x,2,31,9.467319,11.138101,11.82844,0.7989983,8.698082
lbflzw,2,10,8.168228,10.992543,11.33771,1.224733,8.969418
l75z6q,0,27,11.75498,10.701674,9.860811,1.0984476,9.652839
l72fq2,0,27,10.848948,11.284248,9.93459,0.5679119,10.643506
lc1g07,6,-1,9.961059,8.787822,10.693823,1.0124959,8.776883
l7bbhv,0,17,9.634634,11.514505,11.446384,-0.073921755,7.6184583
l70efh,0,33,9.280203,9.969009,12.0413685,1.2570012,8.685636
l70ljj,0,6,10.469226,10.866189,9.281449,-1.8215238,10.988505
l6zv7z,0,-1,11.211032,10.861526,10.125983,0.74965906,9.622552
l75tp4,2,-1,9.29483,10.191879,12.403628,-0.017178353,7.8803515
l71eg7,0,27,11.558519,10.584873,9.898639,-0.23688118,10.271484
l70msx,0,28,8.406007,9.660412,11.834712,-1.1332264,7.412632
l70zkr,0,30,10.844,9.7624,10.393108,1.0383106,7.2860966
l71ct1,0,-1,10.400478,10.268349,10.583732,0.15062544,7.76271
l783lc,1,-1,10.038642,9.373442,11.052812,1.4443698,8.247402
lain3k,2,25,11.307757,9.701789,10.404604,-0.94382304,9.920318
l712xz,2,33,11.357668,9.019298,11.75841,-1.0382034,8.635978
l9qopx,1,30,10.947121,9.812838,10.224318,1.1197704,7.304556
l72chv,1,25,11.00338,9.856856,10.706547,-0.110570066,10.338586
l71cvm,0,15,8.752882,11.678614,9.768044,0.04646122,8.151546
l844bn,1,30,10.86285,9.921224,10.164114,1.2526565,7.4742813
l7dlzj,2,-1,10.718855,9.864111,10.465103,0.0137325255,7.7565513
l88ake,5,21,10.54637,11.553173,10.418276,0.87655365,9.662134
l709lm,0,33,10.86057,8.705037,11.117284,-0.31397873,8.13236
l6wvd8,0,27,11.182195,11.051225,9.981949,-0.26542237,10.196557
l8dn6h,0,7,12.163876,10.060502,9.449376,-0.0913238,8.810724
la6x7e,0,-1,10.934061,9.627117,10.230493,0.46804264,7.8481297
l7itd7,0,0,6.5321946,11.41786,10.359898,0.9291093,6.6389832
lbg6gs,0,-1,11.565229,9.559293,10.918695,-0.7895745,8.605242
l6zcfk,1,27,10.596317,10.429468,9.1051235,-0.57263833,10.694196
l81le6,1,-1,9.701637,9.100887,11.986776,0.9435108,8.657588
lalhfl,11,13,10.025137,11.365859,9.323872,1.4374537,7.2809896
la7bhj,1,15,8.644251,12.460104,9.033235,0.23240879,8.91867
lak773,6,33,11.266983,9.17201,11.344293,-0.744564,8.366864
l88i21,0,-1,8.821192,9.983636,11.877687,-0.2532792,7.920338
l70uyy,3,27,11.734078,10.495053,10.000828,1.1187323,9.460386
l70gco,0,27,11.391791,10.597012,9.362021,-0.21364968,11.312223
l8p1n8,1,33,9.143328,9.900731,12.210387,0.9330931,8.570969
lb0gcj,5,-1,9.689251,9.909045,11.900603,0.79943013,8.2169285
l9qtey,0,33,11.424678,9.69565,11.254063,-0.53667974,8.092706
lbar6v,3,33,8.622186,10.215098,12.402505,0.41881254,8.37079
l75e84,1,-1,10.368518,8.993058,10.87212,-0.39971107,8.394553
lbcr7c,3,33,9.097696,10.06739,12.47458,0.31660965,8.149713
l709xp,0,-1,11.429048,10.116649,9.912551,-0.77009815,9.779911
lb9nkz,2,-1,10.38985,10.130608,10.526849,0.38555807,7.4400144
l71ztd,0,-1,10.969987,9.308783,10.663199,-0.11546713,9.526522
l70kde,0,27,11.2265835,11.303684,9.976514,0.62452096,10.425903
l707nm,1,-1,11.487674,11.258587,9.772889,-0.24161795,9.865487
l6wuf7,0,33,10.25922,9.7393265,10.66196,2.147891,8.401696
l70yrr,0,-1,10.843066,9.643837,10.974309,1.187337,8.454535
lb7qe8,1,-1,8.101402,11.402878,10.506937,0.5801139,9.794938
l703vq,0,17,9.638923,11.081129,12.077702,-0.5667129,7.369629
l726hz,0,-1,10.279181,9.647725,11.389526,1.5108348,8.580243
l8rxua,4,-1,11.812435,10.379797,10.301246,0.8023374,9.087349
lc816n,2,27,11.34556,10.653698,9.959516,0.90195763,10.195751
l71dc2,0,-1,11.598227,9.865592,11.411975,-0.93994755,8.279291
l8z8yo,3,17,9.721997,11.148177,11.663005,-0.65925545,7.075631
l72tzn,1,33,11.693472,9.628156,10.843394,1.4939116,8.111256
l6novm,2,-1,7.860888,12.098948,9.782713,0.14621767,7.932683
l6zrfg,0,33,11.777091,9.518958,10.77765,1.0611345,8.086318
lcajty,1,-1,10.148746,10.352901,10.4055805,-0.07533883,7.8915353
l92jzg,0,-1,9.6714,8.855333,11.518257,-0.32370922,8.321165
l8v1we,1,30,9.805689,10.356481,10.476962,0.2725346,7.7196484
l7le0a,1,-1,10.614707,9.879828,10.593863,-0.17434248,8.153609
l6ze73,0,25,11.019206,9.962112,10.068223,-0.18642178,10.465178
l71pww,0,17,9.695254,11.303926,11.577166,-0.44697514,7.2088256
l9f1jy,0,-1,10.000874,10.438129,10.364662,1.2861153,8.17507
l93d18,2,33,9.370225,9.563749,12.216971,0.48710352,8.474304
l722vr,0,33,11.940503,9.358152,10.921318,1.142263,8.155699
lbanq5,2,25,10.5415535,10.249802,10.127609,0.01408776,10.589544
lcaabg,0,27,11.430635,10.832318,9.856273,1.2591076,9.887851
l8fz38,1,-1,10.9268675,9.6930895,9.907492,0.099627025,10.187548
l6zjnf,1,-1,10.202413,9.598265,10.364511,2.3119748,7.37515
l6yzrb,0,1,8.71551,10.520785,10.073784,-1.2877575,8.87002
l7hpbj,1,15,8.417355,11.813138,9.395576,0.26851785,8.021259
lapkqw,2,-1,10.429168,9.019968,11.537933,-0.6868144,8.246776
laoy1b,5,11,8.152377,10.404558,10.935392,0.50884926,6.966214
l6zj8d,0,-1,10.3632965,9.115638,10.116085,0.65334636,8.666627
lahhqk,0,27,10.698979,10.672288,9.365445,-0.20005296,11.24047
l6zrm7,0,-1,10.4579935,8.955809,10.586314,-0.224913,8.640626
lb0btt,2,33,10.739264,9.936318,10.425636,1.8835796,9.25406
l71gjp,0,27,11.196828,11.105049,10.269105,0.29317853,9.80687
l7gznb,4,-1,9.863844,9.5626,11.341464,1.6501932,8.224717
l71wpl,2,33,9.488774,9.900881,11.566196,1.3265202,8.843285
l71btx,0,33,10.60714,8.676091,11.456691,-0.53262645,8.12477
l85yw4,0,-1,11.082301,8.969496,11.238752,1.0325601,8.287128
l7sp9f,3,30,9.77018,10.479233,10.354758,0.44084576,7.7016745
l70g0q,0,17,9.590024,11.038865,11.740742,-0.7637372,7.0287223
l8q091,2,-1,9.89554,9.613923,10.140929,1.163183,8.303011
lc8jrh,0,9,10.459281,10.982518,9.139712,-0.79396373,11.371027
l87j8t,5,-1,11.220289,9.688241,10.958722,0.57666564,8.259462
l71yr2,0,13,10.018277,11.274919,9.280513,1.4011316,7.19531
l6zla2,3,27,11.41871,11.180474,9.76939,0.765708,10.390555
l8te7d,2,27,11.52482,11.113263,9.988294,-0.11509855,10.104616
lbj2b5,4,33,11.438358,9.176755,11.341957,-0.86327666,8.688639
l748tm,0,-1,7.8564353,11.810638,10.412142,0.99846905,9.120585
l71xr3,0,31,9.755624,10.885451,11.762456,0.63250655,8.614059
l78fuh,1,-1,9.836191,10.1150675,12.036248,-0.96852857,7.962195
l8qlix,1,-1,10.605079,9.204042,11.848275,-0.42270198,8.026432
l6zotw,0,-1,11.025355,9.207828,11.139316,1.4331155,8.173068
l71vai,0,-1,10.710675,9.70134,10.616127,1.2966911,9.418446
l6x0ij,0,-1,9.442165,9.412405,12.179994,0.6527757,8.302595
lahtvs,0,13,10.241284,11.021518,9.721425,1.2018126,7.4616857
l7uxzz,1,33,11.636614,9.583856,11.419726,-0.7469367,8.091893
l6zc9n,0,-1,10.617616,10.057135,10.759768,0.88053256,9.448159
la5ln2,2,33,11.386834,9.180929,11.218512,-0.6988131,8.192501
l7v7ui,0,30,9.927154,10.536125,9.977915,1.0764863,7.6846166
l9idz3,0,-1,11.218347,9.309704,10.642015,0.12642428,7.6871376
l6x0g7,0,-1,9.934222,9.549008,11.1359625,0.54625493,8.9535475
layfao,0,27,11.86922,11.000717,9.564633,0.968235,10.334752
l6zg1q,0,-1,10.2974615,9.5865555,11.037585,1.0973761,8.916553
l83e92,2,33,8.982561,9.915168,12.298621,0.8652643,8.657127
layw9m,2,33,11.651506,9.585009,10.681009,0.90220857,8.318987
l71q5w,2,11,8.4326515,10.121252,11.115968,0.42038736,7.1186223
lapu8s,0,-1,10.190553,9.823324,11.297085,0.95437163,7.937144
lamlud,0,-1,11.308999,9.911155,10.818202,1.3290021,8.831478
l71dkz,0,17,9.79785,11.158539,11.853543,-0.70310074,7.116416
l8teoa,0,-1,11.20208,9.362154,10.862202,0.016558805,9.041338
lbayyc,0,29,9.422217,10.854212,10.3137865,0.71212196,6.915462
l71pb8,0,33,11.558568,9.342071,10.978586,1.327972,8.15569
l6zih4,0,33,11.356224,8.774657,11.274031,1.1834235,8.135585
l88ake,7,25,11.066532,9.9641285,10.185159,-0.61548847,10.45707
l7knw4,0,30,9.806998,10.709343,10.033365,1.1475923,7.9816003
l6zkon,0,18,9.44574,8.83478,10.51533,0.9183088,8.247712
l8od5u,2,27,12.061776,10.8995905,9.446534,0.93464947,10.434264
l73dtk,0,-1,10.545445,9.246895,11.6760025,1.1241331,8.511049
l6ywsj,0,15,8.184656,11.896204,9.854388,0.15877266,8.275349
l72bdp,0,-1,10.173144,9.821051,11.0830965,0.81178904,7.8195252
l729kr,0,17,9.691432,11.470635,11.982978,-0.6088402,7.1218767
l6zw8u,0,-1,9.845696,9.608801,11.195945,1.6360866,8.471277
l9k5d0,9,33,10.8972435,8.595331,11.326109,-0.7055483,8.337581
l6yzib,0,-1,9.698401,10.624449,11.970248,0.43046457,8.306427
l6zgke,0,33,9.200703,9.578182,12.340805,-0.0010239867,8.714844
lamwg6,8,-1,9.040225,9.188315,11.315801,-0.24609165,8.406069
lb9j2l,2,27,11.043195,10.873619,9.9794855,0.50285697,10.406259
l8dbu1,1,28,8.914394,9.147803,11.44293,-0.8078934,7.6749377
l6zli6,0,-1,11.253809,10.895139,9.741165,-0.436579,10.559389
l727vy,0,15,8.23937,12.445432,9.77671,0.30432537,7.9735007
l715ie,0,23,11.802847,9.678007,10.052773,-1.2541503,10.278457
l9tlk8,4,-1,10.228929,8.79996,11.695583,-0.09316717,7.990258
l70zu9,0,-1,11.981069,10.16628,9.8307,-0.6616932,10.410722
l71qas,1,-1,9.622053,9.750524,11.721875,0.211547,7.9015746
lc86ke,0,-1,9.803679,10.011347,11.514411,0.6033598,9.425487
l8rxua,1,25,11.127297,9.902268,10.657015,-0.11917071,10.190432
l9mjta,1,-1,11.369959,9.041532,11.293222,0.36738035,8.491995
l7w72j,3,33,11.880693,9.621876,11.143942,0.19046967,7.952202
l6zfxo,0,15,7.9551625,12.122657,9.370281,0.39391494,8.347071
l7jp25,1,33,9.70782,9.763775,11.776692,1.489195,8.811262
l707ft,0,-1,9.836932,9.055995,11.638886,1.2911018,8.903757
l6zdev,1,-1,10.338159,9.442514,10.888018,2.0179167,8.05738
l6ziw8,0,-1,8.1034355,11.476324,10.737548,0.6177073,8.508334
lb255a,3,33,9.409195,9.871151,11.856471,1.2252383,8.839656
l77ymi,0,15,8.30364,12.033025,9.087797,0.5636405,7.985986
l754hg,0,-1,9.979994,9.567646,11.9712105,-0.73581165,7.9071093
l6zv9q,0,33,10.654102,8.724734,11.272735,-0.31435493,8.211898
l7qmfv,0,-1,10.571937,9.666518,10.731402,1.3114599,8.0358515
l7aekt,1,8,7.265152,9.097634,10.713749,-1.0548936,6.9994354
l6zgua,0,-1,11.100742,9.06485,10.773952,0.35968474,7.57461
lbi6em,5,30,10.303761,9.833189,9.730429,0.81957066,7.9300036
l9xjhm,2,33,8.880376,10.074779,12.280158,0.6792185,8.431332
l759ub,0,-1,10.989797,10.753089,9.6196575,-0.51120734,10.672818
l6zcq1,0,21,9.962593,11.48566,11.211184,0.46125332,9.00716
lbrc01,0,29,9.449497,10.932845,10.192288,0.7155545,6.8263927
lalmvv,0,15,7.8413873,12.343591,9.02262,0.6437385,8.278027
l71x0a,0,33,11.193597,9.117673,11.536031,-0.78709805,8.187438
l6zfut,0,27,11.649784,10.787848,9.784539,-0.6056787,10.227283
l9clwl,1,-1,10.106386,9.3436775,11.611559,1.4888965,8.574557
l71kgk,0,-1,10.700616,9.257671,11.481094,0.050847586,7.8547125
l72t6g,0,25,11.260573,9.911851,10.517443,-0.5656272,10.246051
lalaqy,2,33,10.865369,8.88753,11.651026,1.0373116,8.526327
l71t2v,0,-1,11.410526,10.372687,10.09318,0.67565167,9.01155
l72hie,0,-1,9.987882,9.473758,10.622044,2.092212,8.048597
l6zkxp,0,30,10.640357,9.431727,10.01486,0.8740511,8.088368
lb255a,2,-1,10.166732,9.648583,10.9969,1.4267347,7.8379693
lc33rw,4,-1,10.73326,9.235328,11.8390045,-0.57018274,8.047993
l96tpq,0,-1,9.969559,8.808397,11.3127775,-0.14493762,8.43013
l6zilg,0,21,10.434499,11.628424,10.700566,0.6961694,9.616889
l70ngg,0,15,8.456514,11.865034,9.240899,0.5165296,8.017231
l71gi9,0,-1,11.358288,9.229169,10.904448,1.672291,8.112645
l720b8,0,33,10.60294,9.532939,10.216526,1.5219364,8.268135
l6novm,0,25,10.991922,9.924975,10.38537,-0.30832562,10.497432
l6l2mr,1,-1,11.28959,9.69414,10.605488,1.1780354,8.12625
l72abz,1,15,7.888097,12.168263,9.238644,0.4148312,8.3485985
l6x15e,0,27,10.862863,10.660838,9.346046,-0.1707121,11.292071
l6zicz,0,19,9.974619,11.168176,10.525765,0.29903477,10.408592
l6zldo,0,27,11.632385,10.674953,9.8195915,1.223636,9.667457
l6zcfv,0,-1,10.800853,11.558726,10.172292,0.6104983,10.376793
l85gjg,0,-1,11.231385,10.844957,10.143283,0.6867085,9.458091
lbtv25,0,25,10.674021,10.291255,10.587168,0.62765306,10.289281
l9ul1c,7,33,10.701414,9.310519,10.567483,1.8947444,8.011473
l8ow40,8,-1,10.83887,9.634316,10.470712,-0.5041523,8.464298
l9tl5l,1,11,8.212928,10.335021,10.942335,0.45454141,7.026833
la7h4m,0,33,9.371283,9.549122,12.269033,-0.12942123,8.571525
l7us47,0,27,11.455945,10.923312,9.9367695,-0.14383344,10.11978
l71eei,0,-1,11.450746,8.762588,10.931828,0.66664445,8.24489
l7uhl1,0,33,11.800008,9.567889,10.882174,1.3967512,8.042687
l6zdap,0,-1,8.5405855,13.274995,8.135062,0.40344965,9.763909
l8hdgu,3,-1,10.288213,11.177189,10.899891,0.62993425,9.646829
l70fzm,1,-1,10.894944,10.435899,9.809986,2.01549,8.638843
lb2db4,1,-1,11.100744,10.998075,9.940232,0.25965607,10.239425
l70zbb,4,-1,9.432982,1.0456872,8.930514,2.0588348,7.751419
lbeurn,4,-1,10.698732,9.538481,11.678894,1.0697186,8.236548
lb2zc6,6,-1,11.201563,10.718878,10.508429,0.25076568,9.287236
lahcyj,3,-1,9.589105,9.342381,12.027803,0.634569,8.2134
lbs0yq,0,-1,9.788146,9.95632,11.942232,-0.9244966,7.908438
l8whcp,2,-1,10.989679,11.427947,10.113608,0.886575,10.094432
l9el6l,0,-1,10.715892,9.44311,10.179284,-0.132491,8.892735
l6z0du,0,33,9.119902,9.585133,12.222582,0.6730879,8.874396
l6zje1,0,-1,11.87143,8.688583,11.169817,0.10526112,8.517401
l857s6,0,25,10.8052025,9.96335,10.419808,-0.55855477,10.334831
l716zq,0,33,9.19492,9.58954,12.227785,0.041542817,8.990478
l70w8l,0,-1,8.862219,9.519613,12.3214445,0.24900281,8.73486
l71yxn,11,-1,11.286931,9.086398,10.976675,1.2200228,7.829382
l77wt7,0,-1,11.173185,8.814304,11.110281,-0.24509402,8.707294
lbk3al,3,-1,9.941396,9.602668,11.377448,1.8265171,8.74098
lc1m7d,4,16,10.400554,8.975518,10.141373,0.40517125,8.713211
l87owe,0,33,9.470134,9.7981205,12.378945,0.11492921,8.441933
lboghl,0,-1,10.469004,8.506552,11.258176,0.8180908,8.48444
l9qt90,1,-1,10.041486,9.8183775,11.355027,-0.73398566,8.055338
l8s9ty,0,-1,8.969419,9.769332,12.178152,0.24984854,8.279634
l71q3y,0,15,8.74558,12.333088,9.233698,0.09848522,9.289572
l7017j,0,-1,11.536464,10.583527,10.161365,-0.27015013,9.946071
lah4st,1,-1,9.910608,10.127578,10.721387,1.6776165,9.012817
l6yylo,0,33,9.386097,9.543158,12.314039,0.11735337,8.335716
l7upns,6,-1,11.539884,9.104397,10.51698,0.86714095,7.765429
l70jid,0,27,11.220328,10.910773,10.195406,0.047943518,9.9797535
l9mry6,32,30,9.555012,10.585595,10.159985,0.9322978,7.896939
l71wsd,0,-1,9.48281,9.564523,11.414866,-0.34727678,8.003997
l6zv8s,0,27,11.899191,10.654012,9.554188,0.046980754,10.42828
l6wwpr,0,-1,11.2404995,9.897787,10.387114,1.3963761,8.023671
l6zgn4,0,14,9.296278,11.84535,9.249904,1.099618,7.528544
l7wl0j,1,-1,8.546221,10.079131,11.131928,1.4674239,11.573167
l7zpns,1,-1,10.6129465,9.954833,11.050569,1.1026402,8.34579
l7006q,0,-1,10.20256,9.791869,11.022104,1.150957,8.025336
l7wv2c,2,33,10.02961,9.288173,11.987191,-0.27547777,7.981599
l6zhid,0,33,10.763226,8.701622,11.681914,1.38034,8.63075
l70xx6,0,25,10.89742,10.06604,10.765323,0.6436883,10.152061
l7x6j1,13,15,8.080885,11.9171,9.330706,0.19356027,8.455249
lb3yko,1,-1,10.20534,11.852718,11.110558,0.098340504,8.060661
l6zcfk,0,-1,11.693726,10.391166,10.712124,-0.0809294,8.925357
l6qkpt,0,25,10.657897,10.083328,9.970433,-0.095199496,10.398044
l72mmh,0,-1,9.66218,10.167649,11.351237,1.5305665,8.910135
l9246n,8,-1,11.21957,9.014584,10.925797,0.62286866,8.149094
l7ua9m,0,27,11.800939,10.793098,9.57092,0.44277358,10.61346
l78ksp,5,31,9.636594,10.904018,11.81266,0.74349195,8.697817
l864yx,5,-1,10.547622,9.12789,11.8081255,1.3097967,9.017576
lbbshu,2,22,9.50867,10.856971,9.959008,1.3384101,6.41313
l6zsjh,0,11,8.597615,10.411618,10.899366,0.42078266,7.212803
lah33s,4,-1,9.9936285,9.689319,11.035543,0.085120134,8.147207
l7uvco,1,27,11.304527,10.580003,9.431189,0.028689763,11.140218
l88x22,3,-1,10.470114,9.65929,11.536206,-0.22419775,7.914244
l72j3t,0,-1,9.919065,9.803522,11.161664,1.0880717,8.344876
l6o99e,9,14,9.210755,11.866086,9.179325,1.0995198,7.575102
l6zqy3,2,-1,8.429812,9.71687,11.397742,-1.1674852,7.2862697
l70bh3,0,-1,10.825942,9.285228,11.264353,0.71164167,7.5865846
l7nq23,1,-1,10.69626,9.1354885,10.448554,1.7149106,8.259752
l7d5wt,4,27,10.627984,10.601188,9.2781925,-0.36580262,10.626199
l72ued,0,33,11.444979,8.620165,11.359144,1.1815482,8.236457
lamfoi,0,33,11.533705,9.352795,11.438726,-0.83100224,8.14424
lc76d9,0,-1,10.888459,9.641558,11.166991,1.4934105,8.735762
lam9co,4,-1,11.616501,10.962434,10.039331,0.9406034,9.840246
lam78z,0,-1,9.846335,9.889468,11.744635,0.4983802,8.199431
l6zes2,0,-1,10.128042,9.157115,11.304353,0.6695887,8.628776
l71pnt,0,-1,9.323851,9.953452,11.983999,-0.64899987,7.3687644
l8z8yo,1,33,11.483586,9.031907,11.796761,-1.1769812,8.659495
lb3uu3,0,-1,11.206269,10.659377,9.677831,-0.54965377,10.014213
l6zeap,3,33,9.486539,9.726887,12.304396,0.2356617,8.393014
l9246n,0,27,11.363188,10.710944,10.0195265,0.5856822,10.125255
lc5nk8,0,-1,9.799226,10.347,11.382515,1.0532602,9.056303
l9mjta,0,30,9.693464,10.739044,10.008723,1.1058034,7.8096952
l70glp,1,15,8.588255,12.265631,8.991157,0.4001876,8.586791
lbabdb,1,-1,10.5545,8.782814,10.456688,0.61099494,8.493756
l74kzv,1,33,9.266175,9.756738,12.099859,0.7050441,8.605586
lalqvd,3,10,8.159318,11.048784,11.269706,1.2144948,8.992073
l71fsn,0,33,9.2212515,9.809807,12.102628,0.83013886,8.569096
l8osi7,0,-1,9.337837,10.698731,11.977256,0.5372846,8.729976
l73eps,1,-1,8.5131,11.629824,10.008675,0.28129333,7.669799
l6zxb5,0,33,10.22966,9.578289,10.681047,2.1854384,8.524751
lai3oc,0,-1,10.31458,10.814066,9.916485,1.7533629,8.3689785
l705nb,0,33,9.081447,9.932604,12.374176,0.73672754,8.302929
l7276l,1,-1,10.27663,9.62155,11.558703,1.1299583,8.5106735
l6nni2,3,31,9.527789,10.914684,11.860586,0.40351084,8.540228
lbgqgp,2,-1,11.299458,8.883569,11.264654,-0.3445794,8.451397
l70b2f,3,-1,11.039587,8.9583025,10.378948,0.7404736,8.376356
l6wu5a,2,-1,11.350429,9.268127,11.706824,-0.57147896,8.265182
l6x0dr,0,23,11.769347,9.883939,10.016872,-1.1397525,10.24107
l7l2tb,4,0,6.5237894,11.4125595,10.380194,0.9332215,6.6183734
l71dct,0,33,10.903306,8.679917,11.095311,-0.22773536,8.298624
l735j9,1,15,8.452645,12.265548,9.15031,0.3044809,8.838337
l9ul1c,6,27,11.7240505,10.598526,10.05448,-0.5400406,9.94477
l9xi9g,0,30,10.009372,10.3629055,10.238186,0.46882313,7.673256
lb223q,4,33,11.415519,8.734471,11.197029,1.4217384,8.144824
lbpscf,1,20,7.910653,9.991469,11.604149,-1.4156606,6.9731035
la1kwb,0,-1,10.551994,9.930401,10.539754,0.55034745,7.4362426
l70gle,0,17,9.571593,11.467007,11.790899,-0.816237,6.9480824
l6zrpf,0,-1,11.758745,9.063885,11.469505,-0.3275439,8.230742
lb7agn,1,33,10.266673,9.617895,10.481193,2.0961478,8.20433
l8auqm,0,27,11.751825,10.944606,9.845878,-0.50024486,10.153462
l9stgl,5,-1,10.359962,8.759766,10.368898,0.36950046,8.526349
l8m5jy,5,27,11.860849,10.877816,9.831198,-0.49879348,10.051132
l9vgg6,0,28,8.939302,9.245516,11.417112,-0.79186076,7.75008
l7kihp,0,-1,11.097645,10.068884,9.978413,-0.6247747,10.304325
l9ahrw,6,-1,9.992629,9.690579,11.431819,1.3822777,8.486572
l6yxro,0,31,9.717459,10.846392,11.475812,0.3820906,8.279103
l74kow,0,33,10.660552,9.245449,11.490431,-0.8531458,8.223309
l73397,0,33,11.156952,8.669775,11.077376,0.9227022,8.194863
l9ldib,1,-1,11.02468,9.173173,11.338373,1.1872352,7.890673
lamh8r,0,-1,10.240684,9.062526,11.596237,0.9282539,8.659066
l6zx90,0,27,12.251184,10.971163,9.334878,1.1248009,10.5461235
lah1uf,5,-1,10.999967,10.023104,10.429817,-0.83971626,9.258861
lc8x1b,0,27,11.156789,10.864469,9.720431,0.6447601,10.556409
l6zxlh,0,13,10.141602,11.323047,9.546182,1.367405,7.423839
l6zvra,0,-1,9.588778,11.100716,9.567825,1.0901433,7.389852
